session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
8103,27,4,10,65,27,21,4,30,3,9,128
8104,9,4,6,4,30,33,4,9,33,9,128
8105,6,6,4,4,9,6,4,9,3,51,128
8106,3,23,9,6,9,4,4,51,23,9,128
8107,155,3,6,21,155,2,27,10,65,4,128
8108,21,43,4,3,216,21,10,4,65,27,128
8109,10,21,65,27,4,3,30,51,6,9,128
8110,30,4,9,3,51,33,4,10,4,6,128
8111,9,33,6,9,81,43,23,4,9,51,128
8112,4,6,23,9,4,4,4,3,155,9,128
8113,2,3,9,10,21,155,27,65,2,3,128
8114,10,2,3,6,4,21,2,176,384,385,128
8115,163,366,176,408,402,375,98,393,367,415,128
8116,385,4,2173,408,2173,385,385,1371,385,1371,128
8117,385,385,1371,385,385,385,385,385,385,163,128
8118,176,1371,2173,385,593,3,2,2,6,3,128
8119,38,3,6,2,13,11,153,78,1,38,128
8120,78,6,38,139,13,3,19,3,7,13,128
8121,1,19,139,19,75,6,1,13,19,75,128
8122,38,78,1,1,11,13,3,11,1,1,128
8123,1,11,11,1,1,1,1,11,1,1,128
8124,11,11,1,1,11,78,11,43,11,11,128
8125,1,1,11,11,11,11,1,11,11,1,128
8126,11,11,1,11,11,11,11,1,11,11,128
8127,13,11,1,11,1,11,11,11,1,1,128
8128,1,1,11,1,11,11,11,11,1,1,128
8129,1,19,1,11,1,1,1,11,1,1,128
8130,11,11,11,1,1,75,1,11,1,1,128
8131,11,1,11,75,1,1,1,1,1,1,128
8132,1,1,11,11,1,1,1,11,1,1,128
8133,1,11,1,11,11,1,1,11,1,1,128
8134,11,11,11,11,1,11,1,11,11,11,128
8135,1,11,11,1,11,11,1,11,11,11,128
8136,11,1,11,11,11,11,1,11,1,11,128
8137,11,1,11,11,11,1,11,11,1,11,128
8138,11,11,1,1,11,11,11,11,1,11,128
8139,1,11,11,11,1,11,11,11,1,11,128
8140,1,11,11,11,1,1,11,11,11,11,128
8141,1,11,11,1,11,11,1,11,11,11,128
8142,1,1,11,11,11,1,1,11,11,1,128
8143,11,11,1,11,11,1,11,11,1,11,128
8144,11,1,11,11,11,11,1,1,11,11,128
8145,11,11,1,11,11,1,11,11,1,11,128
8146,11,1,11,11,1,11,11,11,11,1,128
8147,1,38,15,1,11,1,11,11,1,11,128
8148,1,1,11,11,11,11,1,1,11,11,128
8149,11,11,1,11,11,1,11,11,1,11,128
8150,11,11,1,11,11,11,11,1,11,1,128
8151,11,11,11,1,11,11,11,1,11,1,128
8152,11,11,11,11,1,1,11,11,11,11,128
8153,1,11,1,11,11,11,1,11,11,1,128
8154,11,11,1,11,11,11,11,1,1,11,128
8155,11,11,11,1,11,1,11,11,11,1,128
8156,11,11,1,11,11,1,11,11,11,11,128
8157,1,1,11,11,11,11,1,1,11,11,128
8158,11,11,1,11,11,1,11,11,1,11,128
8159,11,1,1,19,38,1,1,1,1,7,128
8160,78,13,1,14,13,153,19,78,19,1,128
8161,139,11,75,13,139,1,19,38,13,11,128
8162,78,19,1,1,19,1,1,1,1,1,128
8163,13,1,1,14,13,1,14,19,19,1,128
8164,14,1,14,1,1,14,1,14,14,1,128
8165,1,14,14,1,14,1,14,14,14,14,128
8166,1,1,14,14,13,75,38,78,19,14,128
8167,1,13,13,19,14,1,75,1,14,1,128
8168,19,14,19,1,1,14,1,14,14,1,128
8169,14,14,1,14,1,14,14,14,1,1,128
8170,14,14,14,1,14,14,1,14,1,14,128
8171,14,14,13,1,1,14,14,14,1,14,128
8172,14,1,14,14,1,14,14,14,1,1,128
8173,14,14,14,1,1,14,14,14,1,14,128
8174,1,14,14,1,14,14,1,14,14,1,128
8175,1,14,1,14,1,14,14,14,1,14,128
8176,1,14,1,14,14,14,14,1,1,14,128
8177,14,14,1,1,14,14,19,6,14,1,128
8178,14,14,1,19,216,10,4,4,3,6,128
8179,4,3,6,21,27,65,21,27,4,10,128
8180,65,4,3,9,30,4,4,33,9,30,128
8181,33,6,9,4,4,9,4,6,4,3,128
8182,9,4,21,10,3,9,155,2,4,65,128
8183,10,21,27,3292,56,56,4,56,10,21,128
8184,1005,4,65,27,56,1005,10,21,1180,65,128
8185,27,4,3,30,9,6,30,3,32,4,128
8186,9,10,33,32,4,33,32,9,6,32,128
8187,4,51,56,32,4,4,4,23,9,4,128
8188,2,155,51,9,23,6,3,5,58,58,128
8189,5,58,5,5,58,58,5,58,5,5,128
8190,94,58,276,5,313,288,89,94,89,58,128
8191,379,5,288,444,58,444,5,256,89,5,128
8192,58,235,256,5,235,194,4,58,89,194,128
8193,94,288,4,21,10,27,65,3,58,289,128
8194,334,314,5,334,89,5,289,314,5,58,128
8195,352,276,313,5,58,5,58,58,334,352,128
8196,288,313,276,289,379,58,5,191,314,379,128
8197,289,334,313,352,276,58,314,89,58,94,128
8198,5,58,58,288,313,276,58,5,5,5,128
8199,5,58,314,289,313,58,58,5,58,94,128
8200,89,94,5,5,58,58,5,58,352,191,128
8201,94,5,58,58,235,288,58,58,5,191,128
8202,89,5,58,334,5,5,194,5,199,199,128
8203,58,5,94,89,5,217,288,256,276,313,128
8204,5,228,89,94,89,58,228,217,199,5,128
8205,288,289,276,277,228,58,235,277,94,277,128
8206,94,313,89,5,314,58,58,379,288,313,128
8207,5,58,89,94,89,5,256,235,288,334,128
8208,194,314,89,5,352,5,89,277,256,199,128
8209,235,191,5,89,256,89,235,191,5,94,128
8210,194,5,94,94,199,194,5,276,58,89,128
8211,191,5,2621,5,2621,13,58,38,58,11,128
8212,1,89,58,58,19,89,89,19,1,11,128
8213,13,38,5,89,191,277,58,94,5,379,128
8214,289,313,314,58,89,352,5,191,58,194,128
8215,217,89,5,89,217,194,191,256,235,199,128
8216,94,89,5,58,5,5,58,94,228,58,128
8217,5,313,5,228,58,352,379,314,276,5,128
8218,334,89,289,256,89,58,5,58,5,89,128
8219,58,256,5,58,228,256,89,199,58,228,128
8220,256,194,5,5,277,194,199,228,191,217,128
8221,277,5,228,194,256,5,217,228,194,199,128
8222,235,217,5,199,191,276,277,5,256,313,128
8223,277,235,256,194,217,235,228,194,276,277,128
8224,228,199,5,235,228,256,191,194,5,94,128
8225,217,199,199,235,191,277,256,256,228,277,128
8226,199,217,235,5,191,228,256,217,191,5,128
8227,235,194,256,194,277,5,199,199,199,191,128
8228,194,191,277,58,94,5,289,334,288,276,128
8229,379,314,5,5,5,58,58,94,191,235,128
8230,334,5,5,89,58,5,94,194,313,379,128
8231,217,5,334,194,89,58,5,58,256,58,128
8232,5,89,58,89,334,5,58,89,89,89,128
8233,89,58,5,89,58,58,58,288,289,256,128
8234,199,5,5,89,89,5,334,89,314,94,128
8235,58,352,277,89,5,256,199,235,94,199,128
8236,277,194,5,191,89,94,256,5,89,256,128
8237,289,379,314,352,276,313,228,5,288,5,128
8238,5,334,94,5,58,5,5,5,58,288,128
8239,5,5,191,276,89,89,89,5,89,5,128
8240,194,276,89,289,379,191,89,5,276,313,128
8241,89,5,334,289,5,89,288,217,5,94,128
8242,89,5,94,89,5,379,5,256,5,217,128
8243,191,89,89,5,89,5,199,13,38,19,128
8244,38,19,38,13,38,13,15,6,78,13,128
8245,10,78,6,1,7,1,7,38,15,10,128
8246,38,15,1,1,13,3,38,19,19,19,128
8247,38,8,13,6,78,750,3,38,1,13,128
8248,19,7,6,75,19,750,139,13,1,7,128
8249,13,75,75,38,19,13,7,78,1,7,128
8250,7,7,13,8,77,1,3,8,1,19,128
8251,13,1,8,1,1,8,1,13,1,1,128
8252,13,13,8,13,1,8,13,1,8,1,128
8253,8,8,5,8,8,89,1,1,191,8,128
8254,58,8,8,1,8,8,1,8,1,8,128
8255,5,8,8,89,8,1,5,1,5,89,128
8256,8,8,89,5,89,13,8,8,1,1,128
8257,8,8,1,94,5,94,5,1,19,1,128
8258,5,1,13,1,58,58,5,277,228,5,128
8259,89,5,277,5,199,228,217,5,199,235,128
8260,277,235,5,191,191,217,194,5,235,277,128
8261,199,217,194,256,191,199,217,5,199,256,128
8262,277,235,228,191,228,191,89,5,228,199,128
8263,5,191,217,277,199,228,5,217,199,194,128
8264,235,217,5,199,217,194,277,235,228,277,128
8265,191,217,191,38,19,217,228,19,75,19,128
8266,75,13,8,153,19,13,75,19,1,75,128
8267,139,13,19,1,78,7,13,1,7,1,128
8268,13,8,19,19,1,13,139,75,7,78,128
8269,13,19,1,7,1,1,1,1,1,235,128
8270,1,1,5,1,13,1,13,1,13,8,128
8271,1,13,8,13,8,1,8,1,1,1,128
8272,8,1,1,8,78,1,8,8,19,19,128
8273,13,11,153,19,78,38,898,11,1,19,128
8274,13,11,898,75,3,1,1,11,13,1,128
8275,11,1,11,11,1,11,1,11,11,11,128
8276,1,11,11,1,11,11,1,11,11,11,128
8277,1,1,11,89,13,1,5,1,1,13,128
8278,1,8,19,1,13,13,139,139,1,13,128
8279,75,19,7,7,1,7,1,7,1,1,128
8280,7,7,1,1,13,7,7,1,7,1,128
8281,7,13,5,1,8,13,94,1,8,1,128
8282,1,276,8,1,13,13,1,5,94,5,128
8283,89,8,1,8,1,8,1,8,8,199,128
8284,8,8,1,1,1,8,8,8,8,1,128
8285,1,8,8,8,1,8,8,1,8,8,128
8286,1,8,8,13,8,1,1,352,8,8,128
8287,1,199,1,313,1,13,1,153,1,13,128
8288,19,8,78,13,75,139,13,19,139,19,128
8289,1,13,7,7,1,1,1,1,13,1,128
8290,5,13,1,13,1,8,1,8,1,1,128
8291,1,1,1,8,8,1,8,8,1,13,128
8292,8,1,8,8,75,13,7,19,153,75,128
8293,78,75,13,1,19,7,7,75,7,19,128
8294,7,1,1,1,13,7,1,7,1,1,128
8295,7,7,1,7,7,7,19,1,7,1,128
8296,7,7,7,1,5,89,7,7,1,7,128
8297,7,1,7,7,1,7,1,7,7,13,128
8298,7,7,1,1,7,7,7,1,7,5,128
8299,1,1,1,1,13,1,1,19,153,7,128
8300,78,13,139,13,75,139,13,19,1,7,128
8301,7,1,1,1,7,13,1,1,1,1,128
8302,7,1,1,1,94,13,89,7,7,1,128
8303,235,7,1,7,7,1,7,1,7,13,128
8304,7,1,7,1,7,7,7,1,1,276,128
8305,7,7,7,1,7,217,1,7,13,7,128
8306,1,7,5,7,1,7,1,7,7,7,128
8307,1,1,7,7,5,1,13,89,94,1,128
8308,13,1,1,13,14,19,1,78,13,14,128
8309,19,1,75,14,14,1,1,1,1,14,128
8310,14,5,1,19,1,13,153,14,19,13,128
8311,1,38,13,6,139,14,19,1,14,13,128
8312,75,78,19,13,1,14,14,13,14,1,128
8313,1,1,1,1,1,1,14,1,14,334,128
8314,14,1,13,14,5,89,217,14,1,58,128
8315,14,1,14,14,13,14,1,14,14,14,128
8316,1,5,1,14,14,289,14,1,235,14,128
8317,14,1,14,13,14,1,14,14,5,14,128
8318,1,1,14,14,14,1,14,13,1,14,128
8319,276,1,19,1,8,13,1,13,19,13,128
8320,139,7,1,75,19,13,1,13,19,78,128
8321,7,7,13,8,1,8,1,1,1,8,128
8322,1,8,1,8,1,8,8,1,1,13,128
8323,8,5,8,8,1,8,1,8,13,1,128
8324,78,8,19,13,8,19,1,8,75,8,128
8325,1,1,1,13,8,1,8,1,8,1,128
8326,94,194,8,1,8,8,1,8,8,1,128
8327,13,8,8,58,1,8,8,8,1,1,128
8328,8,8,8,8,1,8,5,8,1,13,128
8329,8,8,1,8,8,1,8,1,1,1,128
8330,1,1,13,13,1,19,153,14,13,75,128
8331,139,13,139,7,13,19,1,19,13,7,128
8332,1,7,7,1,1,7,1,7,1,1,128
8333,13,7,7,1,7,5,1,7,7,1,128
8334,7,1,1,13,1,13,1,14,1,1,128
8335,1,1,1,1,14,19,14,13,19,7,128
8336,19,1,7,13,7,75,7,1,1,1,128
8337,13,13,1,7,334,5,89,1,1,7,128
8338,13,7,7,1,1,7,7,13,19,153,128
8339,14,14,13,1,19,75,14,1,14,19,128
8340,14,1,14,1,13,1,14,1,14,14,128
8341,1,1,13,14,14,14,19,14,1,5,128
8342,58,228,1,14,14,13,14,1,14,14,128
8343,1,14,14,1,14,1,14,14,1,14,128
8344,14,13,14,1,14,1,14,5,14,14,128
8345,1,13,19,11,139,13,1,19,75,14,128
8346,13,1,19,1,13,14,1,1,11,13,128
8347,11,1,1,1,1,11,1,1,1,11,128
8348,1,11,1,11,1,13,1,11,11,11,128
8349,1,5,11,11,1,13,11,11,1,11,128
8350,194,11,11,1,1,11,11,5,11,1,128
8351,58,1,11,11,13,11,11,1,11,11,128
8352,1,11,11,1,13,11,11,11,1,1,128
8353,1,1,13,1,13,14,19,153,1,19,128
8354,541,541,13,75,139,13,139,13,1,78,128
8355,1,7,13,7,1,1,1,7,7,1,128
8356,1,13,13,153,8,13,19,1,8,541,128
8357,13,1,75,1,8,8,8,1,1,1,128
8358,13,1,8,1,1,8,8,1,13,8,128
8359,8,1,1,8,1,8,8,13,8,8,128
8360,1,1,8,8,8,8,1,8,1,8,128
8361,8,1,8,8,1,8,8,1,8,8,128
8362,13,8,5,1,1,1,1,1,13,1,128
8363,14,13,19,13,19,1,139,13,139,75,128
8364,13,1,7,19,7,1,1,7,1,7,128
8365,1,1,13,7,7,1,1,7,7,1,128
8366,7,1,1,13,1,1,1,13,14,13,128
8367,14,1,1,1,14,14,1,1,1,1,128
8368,14,1,14,1,14,1,13,14,1,14,128
8369,14,1,14,1,14,13,14,1,14,14,128
8370,5,14,1,1,14,14,14,1,1,14,128
8371,14,13,14,1,14,14,1,13,14,1,128
8372,14,1,1,1,13,1,13,11,19,1,128
8373,13,19,75,13,11,1,11,1,1,1,128
8374,13,5,11,1,11,1,11,1,13,11,128
8375,11,1,11,1,11,11,13,11,1,1,128
8376,11,11,11,1,194,11,11,1,11,1,128
8377,11,11,13,1,11,1,11,11,13,379,128
8378,5,11,1,1,3265,247,2535,3265,2535,1835,128
8379,3536,1083,2535,1,1,94,5,38,19,7,128
8380,13,1,499,19,13,1,19,3,19,499,128
8381,7,13,75,1,7,7,13,19,78,1,128
8382,7,1,13,7,1,7,1,1,7,7,128
8383,1,13,7,7,7,78,1,1,7,7,128
8384,13,7,1,7,7,1,7,7,1,7,128
8385,94,5,379,7,7,1,1,7,13,7,128
8386,7,1,1,7,13,1,1,19,1,13,128
8387,1,13,13,14,153,19,1,19,14,13,128
8388,75,14,14,14,1,5,14,1,14,1,128
8389,1,13,1,14,14,1,14,1,13,14,128
8390,14,1,14,14,1,14,5,14,13,1,128
8391,14,1,14,14,14,14,1,1,14,14,128
8392,14,1,5,14,14,1,13,13,14,1,128
8393,1,1,1,13,14,1,14,19,13,75,128
8394,13,13,5,13,14,1,1,14,14,1,128
8395,1,14,1,1,14,1,14,14,1,1,128
8396,13,14,14,14,19,1,19,14,15,1,128
8397,1,1,5,5,5,58,199,5,276,58,128
8398,289,379,199,314,352,334,89,288,194,94,128
8399,5,379,58,352,276,314,289,5,94,194,128
8400,288,334,352,89,313,58,313,5,58,58,128
8401,5,5,314,89,334,94,228,5,89,58,128
8402,228,5,94,313,199,5,94,5,313,94,128
8403,191,276,89,5,5,94,58,89,191,58,128
8404,58,94,289,89,58,94,5,277,217,235,128
8405,235,217,277,199,228,5,217,235,5,194,128
8406,217,191,199,235,277,5,256,191,217,217,128
8407,194,217,256,5,199,277,191,228,235,5,128
8408,228,217,199,191,277,228,5,199,217,194,128
8409,235,199,217,217,194,277,5,5,217,235,128
8410,58,94,228,5,58,256,94,58,5,5,128
8411,199,352,5,5,5,94,89,58,19,1,128
8412,14,13,14,14,14,1,1,14,14,1,128
8413,14,1,89,5,14,217,1,14,14,13,128
8414,14,13,1,14,14,1,1,1,1,13,128
8415,1,13,14,19,1,13,75,5,139,13,128
8416,13,139,19,13,1,19,7,1,7,1,128
8417,7,1,7,1,7,89,1,89,5,94,128
8418,5,1,13,7,7,1,1,7,7,235,128
8419,89,5,1,228,1,7,334,1,191,13,128
8420,5,256,228,1,1,1,14,1,13,14,128
8421,1,1,14,1,14,1,1,58,14,1,128
8422,14,1,94,19,14,14,13,14,19,14,128
8423,13,19,1,75,14,1,14,1,1,13,128
8424,14,1,14,13,1,7,153,19,1,7,128
8425,13,19,1,75,19,7,7,1,1,199,128
8426,1,7,13,1,5,7,256,1,7,1,128
8427,13,7,1,7,7,19,1,7,13,7,128
8428,1,1,7,7,7,1,1,7,5,7,128
8429,7,1,7,1,13,7,13,1,1,1,128
8430,13,1,14,13,19,1,13,139,75,19,128
8431,7,1,13,89,1,1,1,13,1,1,128
8432,13,13,14,1,14,1,1,1,14,14,128
8433,1,1,14,1,13,14,5,14,14,1,128
8434,14,13,314,14,1,14,1,14,14,1,128
8435,14,1,14,1,14,14,313,13,14,1,128
8436,14,14,1,14,1,14,14,1,13,5,128
8437,5,1,1,1,1,13,1,1,19,8,128
8438,499,13,139,13,139,75,78,1,11,13,128
8439,19,1,19,13,11,78,1,13,1,1,128
8440,1,13,8,13,1,8,1,1,8,1,128
8441,1,1,8,8,1,8,1,8,1,13,128
8442,8,8,8,89,1,1,8,8,1,13,128
8443,8,8,1,8,1,8,8,8,1,8,128
8444,1,8,13,1,13,1,5,1,13,13,128
8445,1,13,8,19,1,13,19,75,13,8,128
8446,19,1,8,8,1,1,1,13,8,8,128
8447,1,89,5,1,8,1,13,8,8,5,128
8448,8,1,1,8,8,13,8,1,8,1,128
8449,8,8,8,1,5,8,1,8,1,8,128
8450,8,13,8,1,8,1,8,13,8,8,128
8451,1,1,5,1,1,1,1,13,11,153,128
8452,19,19,1,78,75,19,13,13,4469,19,128
8453,13,11,1,11,11,1,1,1,11,1,128
8454,5,11,1,11,194,1,11,1,11,11,128
8455,1,11,5,11,11,1,1,11,11,11,128
8456,1,11,1,11,11,1,13,1,1,1,128
8457,11,13,541,1,19,75,13,11,11,1,128
8458,11,1,11,89,5,94,1,1,13,1,128
8459,11,11,1,11,11,1,1,11,11,19,128
8460,11,11,1,11,11,1,11,11,1,11,128
8461,11,5,11,11,1,11,94,194,11,11,128
8462,11,1,1,11,11,13,11,1,11,11,128
8463,11,1,1,5,1,89,94,1,153,14,128
8464,13,1,19,13,1,3,19,14,13,75,128
8465,1,13,19,14,19,1,14,1,1,13,128
8466,1,14,1,14,14,1,13,14,1,14,128
8467,1,14,14,5,13,14,1,1,14,14,128
8468,14,1,1,14,5,14,1,14,14,1,128
8469,13,14,1,14,14,1,1,13,14,5,128
8470,89,1,1,19,1,1,13,19,14,13,128
8471,14,13,19,78,1,1,14,75,14,1,128
8472,14,1,1,13,352,1,14,14,5,1,128
8473,14,14,13,1,14,14,14,14,1,1,128
8474,14,14,13,14,14,1,1,14,14,14,128
8475,14,1,5,14,14,1,14,5,14,1,128
8476,14,14,13,14,1,14,1,14,13,14,128
8477,1,94,1,13,1,89,194,94,5,1,128
8478,13,78,11,19,750,19,1,13,75,19,128
8479,13,2968,13,1611,256,5,194,13,11,1,128
8480,11,1,1,1,1,1,19,11,19,13,128
8481,14,19,78,1,13,14,868,14,1,1,128
8482,75,1,1,153,13,11,1,19,13,11,128
8483,1,11,11,75,1,1,13,11,1,11,128
8484,1,11,1,13,5,11,256,199,191,5,128
8485,5,11,1,11,1,11,11,13,11,1,128
8486,11,11,11,1,11,1,11,11,11,1,128
8487,5,11,11,13,1,13,11,1,1,379,128
8488,89,5,89,199,89,13,1,153,38,14,128
8489,1,19,19,1,14,13,75,13,1,1,128
8490,14,1,1,13,1,13,14,153,1,19,128
8491,78,13,19,139,78,1,7,75,19,13,128
8492,7,13,1,7,1,14,13,1,1,1,128
8493,14,1,1,1,14,1,14,1,1,14,128
8494,14,14,1,14,14,75,1,5,13,14,128
8495,14,5,1,14,14,1,14,14,1,89,128
8496,14,14,75,14,14,1,1,14,14,13,128
8497,5,1,1,1,1,13,11,19,1,13,128
8498,78,11,1,75,1,11,1,1,11,1,128
8499,1,11,1,11,11,1,11,1,5,11,128
8500,11,1,11,11,1,11,11,1,11,11,128
8501,11,1,1,5,11,1,13,1,1,1,128
8502,13,89,89,153,19,8,13,1,78,1,128
8503,19,13,139,13,75,19,139,1,7,13,128
8504,78,19,7,1,1,1,1,1,13,13,128
8505,1,8,1,13,1,1,1,13,1,1,128
8506,8,5,8,1,8,8,1,1,8,8,128
8507,8,8,1,8,8,1,8,8,1,8,128
8508,8,1,8,8,1,8,8,8,8,1,128
8509,1,8,8,13,8,8,1,5,8,1,128
8510,8,8,1,1,1,13,13,1,8,8,128
8511,13,19,153,1,8,13,1,13,75,8,128
8512,8,1,8,1,1,13,8,1,1,5,128
8513,8,1,8,8,1,8,1,8,8,8,128
8514,1,1,352,89,444,8,8,58,1,8,128
8515,8,1,8,1,8,58,1,191,444,13,128
8516,1,5,256,94,289,1,1,11,13,153,128
8517,1,19,13,75,13,139,11,19,13,1,128
8518,1,1,11,13,1,11,1,1,1,1,128
8519,19,11,1,1,1,11,1,11,5,11,128
8520,1,11,5,11,1,217,11,199,13,11,128
8521,1,11,11,1,13,11,11,1,11,11,128
8522,13,5,11,5,1,1,276,313,288,1,128
8523,1,5,58,5,19,1,11,13,13,1,128
8524,1,5,314,288,379,276,352,58,256,289,128
8525,89,313,334,191,5,58,5,5,1,13,128
8526,1,8,13,1,38,1,3,19,13,139,128
8527,19,75,7,13,1,19,1,5,58,1,128
8528,1,94,13,1,8,1,13,8,1,1,128
8529,13,1,1,1,8,1,13,5,1,8,128
8530,8,1,8,1,1,8,5,334,8,313,128
8531,8,8,1,8,8,352,5,1,8,8,128
8532,1,8,8,1,8,194,58,8,1,8,128
8533,8,8,1,1,8,8,13,8,8,1,128
8534,5,89,8,8,1,58,94,89,5,1,128
8535,19,1,1,13,1,8,153,19,19,1,128
8536,13,75,139,13,139,19,13,7,1,1,128
8537,1,13,1,1,13,1,13,8,1,8,128
8538,1,1,1,1,1,8,8,1,8,8,128
8539,1,13,8,8,1,194,8,5,8,1,128
8540,8,8,13,8,1,1,8,8,8,8,128
8541,1,5,8,1,8,13,1,13,1,1,128
8542,13,1,7,153,78,1,19,75,19,13,128
8543,139,8,13,1,19,1,8,58,1,1,128
8544,1,1,1,13,1,199,1,13,1,13,128
8545,7,7,1,1,7,1,1,1,1,1,128
8546,7,1,7,1,7,7,1,7,7,1,128
8547,7,7,1,5,7,7,7,1,1,7,128
8548,7,7,7,1,1,7,7,7,1,7,128
8549,7,1,13,7,7,1,7,7,7,1,128
8550,7,1,1,1,1,5,94,194,1,13,128
8551,7,19,13,1,153,7,1,13,75,1,128
8552,7,1,89,1,13,94,13,1,7,7,128
8553,1,7,1,7,7,7,1,1,94,288,128
8554,199,94,5,7,13,7,7,1,5,1,128
8555,89,7,7,7,1,7,1,7,7,1,128
8556,7,7,13,7,1,1,7,7,7,1,128
8557,1,5,7,7,7,1,7,7,1,1,128
8558,13,13,13,1,1,1,13,1,19,13,128
8559,78,14,19,1,14,13,75,14,14,1,128
8560,1,1,1,1,14,14,5,89,5,1,128
8561,14,1,14,1,14,14,1,14,14,1,128
8562,14,1,14,14,14,1,1,14,5,14,128
8563,228,14,1,14,1,13,1,1,1,13,128
8564,1,89,228,14,153,58,19,1,94,5,128
8565,256,191,1,13,19,75,14,1,14,89,128
8566,14,14,1,1,13,1,14,14,1,14,128
8567,1,13,14,14,14,14,1,289,94,89,128
8568,5,1,14,14,13,14,1,1,14,14,128
8569,14,1,14,5,94,14,1,14,1,14,128
8570,14,94,14,13,14,1,1,5,14,14,128
8571,14,14,1,1,14,14,14,13,1,14,128
8572,5,1,1,191,94,1,1,1,13,8,128
8573,13,19,153,1,19,78,578,19,1,13,128
8574,75,19,13,8,8,1,1,8,1,1,128
8575,1,13,8,1,8,1,8,1,8,1,128
8576,8,8,8,1,8,8,1,8,1,8,128
8577,8,8,1,8,1,8,8,8,1,1,128
8578,13,1,1,13,5,1,13,19,153,8,128
8579,78,13,19,1,19,8,13,75,8,1,128
8580,13,1,13,8,1,1,13,1,8,8,128
8581,1,8,8,1,8,1,8,8,1,8,128
8582,8,8,8,5,1,1,8,8,8,1,128
8583,1,8,8,444,89,94,8,8,1,8,128
8584,194,8,1,13,8,1,277,289,5,191,128
8585,58,89,194,1,1,13,314,1,1,13,128
8586,1,19,8,153,13,8,13,75,8,1,128
8587,19,8,8,1,1,1,8,13,379,1,128
8588,8,277,288,1,8,1,8,1,13,8,128
8589,8,8,1,1,8,94,8,13,8,1,128
8590,5,8,1,8,8,1,8,8,1,8,128
8591,8,1,8,8,13,8,1,1,8,8,128
8592,8,1,8,5,8,1,8,8,1,8,128
8593,194,94,217,1,13,8,1,1,1,1,128
8594,58,191,1,13,78,1,19,8,19,13,128
8595,1,75,8,8,8,1,1,1,13,8,128
8596,1,8,1,8,8,1,8,8,8,1,128
8597,1,8,5,8,13,8,8,1,5,1,128
8598,8,8,8,8,1,8,8,1,8,1,128
8599,8,8,13,8,8,1,1,8,8,8,128
8600,1,1,1,1,1,13,1,19,14,13,128
8601,153,19,1,13,75,13,14,1,14,1,128
8602,14,1,1,13,1,14,14,1,14,1,128
8603,1,13,14,14,14,1,1,14,14,13,128
8604,14,1,14,14,1,14,14,1,14,58,128
8605,14,14,1,1,14,14,13,14,1,89,128
8606,14,14,1,94,13,5,1,1,1,13,128
8607,13,153,7,13,1,1,78,13,19,19,128
8608,7,13,1,75,13,1,7,1,1,1,128
8609,13,1,7,1,7,13,7,1,7,7,128
8610,1,7,7,1,19,19,1,1,5,217,128
8611,1,5,5,1,19,7,1,19,7,19,128
8612,1,14,13,78,1,19,541,7,1,139,128
8613,13,19,75,1,1,13,1,13,19,499,128
8614,78,153,11,11,1,19,75,1,13,11,128
8615,1,11,13,1,1,13,1,1,11,11,128
8616,1,11,11,1,1,11,11,11,11,1,128
8617,11,11,1,13,11,11,1,11,11,13,128
8618,1,11,11,1,11,11,13,11,11,1,128
8619,1,11,11,11,11,1,11,11,1,11,128
8620,11,1,1,19,1,1,13,1,19,153,128
8621,14,13,13,1,19,139,75,13,19,139,128
8622,1,19,78,13,7,7,1,5,1,1,128
8623,7,7,1,1,13,7,1,7,1,7,128
8624,1,1,13,1,1,1,13,14,14,1,128
8625,1,1,1,1,14,1,1,14,1,14,128
8626,14,13,1,14,14,14,1,14,1,14,128
8627,14,13,14,1,14,1,14,14,14,1,128
8628,14,1,14,14,1,14,14,13,14,1,128
8629,1,14,14,14,14,1,14,1,13,14,128
8630,1,1,5,3,2,2,3,6,6,2,128
8631,38,13,19,3,38,19,38,19,15,13,128
8632,38,6,1,7,13,10,78,1,7,10,128
8633,6,38,1,38,1,1,1,1,13,1,128
8634,15,15,15,1,3,13,38,19,19,38,128
8635,173,2519,13,13,19,19,78,38,2910,38,128
8636,78,1,2910,13,19,78,8,6,13,8,128
8637,1,1,15,15,1,15,1,3,38,43,128
8638,81,13,13,868,13,8,38,19,78,8,128
8639,38,3,19,13,1,750,13,632,1,19,128
8640,3,750,6,8,75,1,75,75,8,1,128
8641,8,1,13,1,13,8,1,8,19,8,128
8642,1,8,8,5,58,8,8,1,1,8,128
8643,8,8,8,1,1,8,58,289,5,8,128
8644,58,89,289,58,334,313,276,352,288,89,128
8645,94,379,314,58,256,235,191,276,313,334,128
8646,289,379,5,94,235,191,256,334,288,276,128
8647,379,352,314,313,58,314,5,58,8,1,128
8648,8,5,8,1,8,8,1,94,58,94,128
8649,5,191,277,58,8,277,58,235,8,334,128
8650,276,352,313,58,5,314,13,8,8,1,128
8651,1,8,8,314,58,334,5,256,89,94,128
8652,191,288,228,313,1,1,58,228,276,191,128
8653,289,89,276,5,217,199,19,379,199,217,128
8654,13,1,1,13,1,38,94,8,13,1624,128
8655,13,1,19,139,7,1,13,19,139,7,128
8656,13,1,1,1,1,1,13,94,1,13,128
8657,1,1,13,8,1,8,1,8,1,8,128
8658,1,13,19,19,19,1,19,8,19,13,128
8659,75,11,153,19,1,78,632,1,13,11,128
